website;Offline Capabilities;Push Notifications;Add to Home Screen;Background Sync;Navigation Preload;Storage Estimation;Persistent Storage;Web Share;Media Session;Media Capabilities;Device Memory;Getting Installed Related Apps;Payment Request;Credential Management;Background Tasks;Background Fetch
eastdesign.net;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
myanimelist.net;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
stocklinedirect.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
proforest.net;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
cityspidey.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
newmarkettoday.ca;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
getclonescripts.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
kiss100.co.ke;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
chiamamicitta.it;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
faradeed.ir;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
topratedforexbrokers.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
concilio.com;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
rus-massage.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
snappyexchange.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dreamscapeimmersive.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
fressnapf.de;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
dcmedical.ro;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
afyonkenthaber.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
hna.de;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brainberries.co;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
mykhel.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
lerocherdepalmer.fr;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
168xoso.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
kiron.ngo;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
oakleyforum.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
titleonecorp.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
toniguy.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
galamedia.pikiran-rakyat.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ferendum.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ceneje.si;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
redcorp.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
imamura-net.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
hoiclue.jp;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
saharamedias.net;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
stadia.google.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
juad888.co;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
gluebenchmark.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sportico.com;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
inside-channels.ch;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
solutelabs.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
wazobet.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
umico.az;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
rutadirecta.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
psp-pro.ru;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tryghed.dk;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
replika.ai;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
coincitadel.net;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
24-heures-photos.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
capemaymac.org;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
vizita.si;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
kissfm.de;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ludwig.guru;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
beamery.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
rtorr.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
zaimmagaz.ru;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
belfastlive.co.uk;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
realas.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
infoeme.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
muctr.ru;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ecs.com.tw;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
telia.lt;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
reserveafricainesigean.fr;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
safemotorist.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
msema.org;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sooleh.net;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lamar.mx;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
befunky.com;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
magadanmedia.ru;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
handmadeintheheartland.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
buy-club.ru;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bplay.org;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
jobdiagnosis.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
opgelicht.avrotros.nl;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
kourdmusic.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
concernsofpolicesurvivors.org;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
jagatreview.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
mydmc.online;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
digitalsurge.com.au;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
saymineapp.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sputnik.az;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
thefullvolume.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
achievable.me;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
glamest.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
cc.chat;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
coventrytelegraph.net;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
satisho.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
finegardening.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
autotalli.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
gingerwithspice.com;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
rustxt.ru;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
pointspot.co;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
okucia-shop.pl;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
camperscaravans.nl;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
kto-zvonil.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
myshopprime.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
xxxpawn.pro;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sepulsa.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
janmediatv.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
learndigital.withgoogle.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
cryptobits.directory;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
theexeterdaily.co.uk;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
l-frii.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
makeupstore.ru;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tz.de;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bollywoodsextoy.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
jobetudiant.net;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
deriv.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
itep.es;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
nordwestbahn.de;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
drawasaurus.org;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
saurashtrakranti.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
instaloadgram.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1kuwaitjobs.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
77betsg.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
elazigonline.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
momsla.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
karnevaldeutschland.de;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
shakepleasure.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sportscardforum.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
anunblurredlady.com;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
respublica.ru;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
thetranstecgroup.com;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
careersportal.ie;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
reverseau.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
katykicker.com;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
metalroofing.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
chat.poo.com;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
asialuxe.uz;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
app.maker.co;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
topannonces.fr;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
majorleagueeating.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
inkbox.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
upornia.com;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mrbitex.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
parookaville.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
alimirsadeghi.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hascoding.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
android-box.ir;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
vgoroden.ru;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
iqlevel.net;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
voyage-prive.es;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
lolelife.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
texasguntalk.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
aniwatch.me;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
flightio.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kampa.de;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
inran.it;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
localprofile.com;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
groupprice.ru;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
fadaktrains.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bitsoapbox.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
schultzgames.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
pengetahuankita.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
thefthing.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
joomina.ir;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
caregiver.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
visalist.io;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
angelamariemade.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
kenhub.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tianshie.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
messerforum.net;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
channelstv.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hardhatengineer.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
roojai.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
qallwdall.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
rvforum.net;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
espatial.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
misdaadjournalist.nl;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
adelaidefringe.com.au;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
thepopcornfactory.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
lavalencia.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
wral.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
vivaolinux.com.br;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
wysokienapiecie.pl;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
orangeclickmedia.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
businessguru.expert;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
blacktowhite.net;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rethink.org;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
punkpost.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
downstreamimpact.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
gulum.net;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
wedevs.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gamepix.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
finewoodworking.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
rahbordemoaser.ir;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tralala.gr;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
spin247.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sztar.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
suatdilek.com.tr;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
jeracloud.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
amindi.org;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
cascoronavirus.fr;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
voogueme.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
xn--12c3bpr6bsv7c.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ketto.org;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
taklope.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
onlinehookupsites.org;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
dvhn.nl;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
alo25.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
chainethermale.fr;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ksml.fi;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
kursagenten.no;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
form-publisher.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
artbud.pl;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
kamagrapharm.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
vimeo-downloader.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
dualshockers.com;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
p-arasteh.org;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3rab-naar.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ap7am.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
starship.org.nz;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
successfactory.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
wandisco.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
moycapital.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sevenseven.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alpinabook.ru;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
mcgrp.ru;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
salonmarket.ir;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
taghtia.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
baunfire.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
wayalife.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
infotrustng.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
shomavaeghtesad.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sakhtemanonline.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
awwrated.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
daboom.ru;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
healthday.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tv.kaskus.co.id;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
christ-sucht-christ.de;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
stressbaking.com;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
sp-studio.de;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
balkanforum.info;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1001consejos.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
quintoandar.com.br;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
thebodyshop.com.my;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
frs.es;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
cheapestessay.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
karaman.net.tr;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
y8.com;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
jagatplay.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
lunyr.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
topocentras.lt;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
zarfino.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
masstimes.org;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
msverige.se;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
progresso.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
grenchnertagblatt.ch;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ukrafoto.net;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
xn----2lbcmca4cdtsdb1c.gr;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
hr7xx.net;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pornojenny.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
aipsurveyschina.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
trappledestek.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
illinoisloyalty.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
goteborgsvarvet.se;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
animade.tv;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ematic.us;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
azathabar.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
gurugamer.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
qfeast.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
somethingnavy.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
telecomcouncil.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
buonissimo.it;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
xxx8.me;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
musio.net.br;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
corotos.com.do;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
rocketbeans.tv;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
casinoz.club;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
starina.ru;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mysteryland.nl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tchop.io;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sn.at;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
doviz.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sldb.lc;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
autogidas.lt;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matstore.ir;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
supernature-forum.de;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
clubgrido.com.ar;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
wisconsinwatch.org;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
realtyaustin.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
fetish.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
blankshirts.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
simpleeverydaymom.com;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
srugim.co.il;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
noorplay.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
baoboard.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
minnpost.com;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
arabincest.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
insiderfinancial.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
urdunotes.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
esyoil.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
511mn.org;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
sportfishingbc.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
simplychocolate.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
menoramivt.co.il;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
lintasarta.net;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
gamene.ws;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fonq.nl;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
jetstream.bz;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
peoples-law.org;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
hozehkh.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
commerceschool.in;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
explosion.ai;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bitpr0.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
vader.news;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
wdc.studio;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
trofey.ru;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
newbalance.ru;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mariatash.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
birimfiyat.net;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
planet-liebe.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
misadventureswithandi.com;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
worldofiptv.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
secondnexus.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
speechkit.io;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
zamplia.com;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
free-sample-packs.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
hessenschau.de;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
contrib.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bodenmais.de;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
danfoss.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
avalonstar.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
christie.nhs.uk;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
montereybayaquarium.org;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
wtf.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cazeeponds.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sundaymore.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
wicona.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
teemill.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
boatclassifieds.us;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
techtimes.vn;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
cookwithrenu.com;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
redesworld.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
dailystorm.ru;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
dickflash.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cathares.org;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
kinohod.ru;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
cutlerhomes.com;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
city-cost.com;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
gudangada.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
carcassonne.org;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
acontipro.com;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nlvoorelkaar.nl;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
misteraladin.com;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
