,website,domComplexity,cssComplexity,badJavascript,pageWeight,requests
3994,voscreen.com,100,100,87,100,90
3995,reserveafricainesigean.fr,85,23,84,100,83
3996,hiroyukisuzuki.com,100,67,87,100,84
3997,fivehotelsandresorts.com,100,93,100,100,100
3998,jeux-gratuits.com,80,75,85,100,79
4002,winebuyers.com,91,98,86,100,67
4004,writingforums.com,88,100,99,100,93
4007,localsearchforum.com,80,40,100,100,84
4009,epbr.com.br,61,-41,98,100,97
4010,lavoixdunord.fr,35,14,94,100,82
4014,greenmatters.com,100,100,100,100,87
4015,lawenforcementtoday.com,54,75,99,100,37
4016,elemis.com,97,70,100,100,80
4018,ljbtc.com,98,88,71,100,80
4019,revolucionpopular.com,35,88,62,100,5
4023,ikhtisar.net,79,57,29,100,65
4026,thevegankindsupermarket.com,72,85,97,100,66
4028,3click.com,100,-11,100,100,84
4030,faire.gouv.fr,79,99,100,100,84
4032,phs.co.uk,90,96,99,100,99
4034,cutesycrafts.com,98,99,100,100,91
4035,manners.nl,98,90,98,100,79
4036,elconsolto.com,78,48,71,100,48
4039,handmadeintheheartland.com,98,97,100,100,91
4040,taleof2backpackers.com,95,5,98,100,99
4044,magazinkolik.com,100,83,87,100,86
4045,vreale.tv,100,90,100,100,93
4051,pkobp.pl,97,18,98,100,73
4056,amf.com.ua,61,23,87,100,74
4058,codeby.net,59,45,100,100,90
4059,simplylowcal.com,100,82,99,100,87
4064,camoni.co.il,94,63,95,100,68
4065,wb-online-campus.de,100,97,100,100,100
4066,hokify.de,98,99,100,100,94
4069,harbourhotels.co.uk,93,90,88,100,100
4071,sn.at,-622,43,96,100,72
4072,allesoversport.nl,100,36,99,100,84
4075,winnetnews.com,100,87,99,100,88
4076,mobilerecharge.com,90,73,100,100,85
4078,doanassignment.com,98,84,88,100,72
4080,osta.ee,9,82,85,100,85
4081,puncli.com,37,79,83,100,82
4083,playkids.com,98,91,100,100,83
4087,ling.pl,100,78,98,100,94
4091,apstudynotes.org,85,90,-130,100,74
4092,clubgrido.com.ar,95,38,85,100,43
4093,telegraaf.nl,78,90,100,100,92
4094,simplychocolate.com,100,99,99,100,86
4096,festivaldecarcassonne.fr,100,87,100,100,100
4099,magazine-avantages.fr,75,89,82,100,76
4101,siberstar.com,83,29,59,100,92
4102,bigfm.de,78,100,71,82,95
4103,thoroldtoday.ca,91,100,20,88,32
4105,hormiimpres.es,100,100,100,100,87
4110,humanoids.be,100,100,100,100,100
4111,fisicalab.com,87,38,99,100,82
4112,dentalsave.com,93,-67,94,100,80
4113,pakamera.pl,92,91,99,100,82
4115,discoweb.org,88,17,100,100,86
4116,gameturk.net,34,5,75,100,70
4117,safaraq.com,50,55,100,100,90
4118,manelemp3.net,100,72,75,100,95
4119,troc-velo.com,58,100,71,100,28
4121,mirabilandia.it,61,20,-91,100,82
4122,hurawatch.com,82,48,87,100,31
4123,fischerverlage.de,92,44,100,100,93
4125,meta.ua,88,94,53,100,65
4129,itccacquisitions.com,93,100,100,100,100
4132,s-kanava.fi,100,100,99,100,87
4133,diariodechiapas.com,97,45,97,100,78
4136,gabrieltanner.org,100,98,100,100,99
4137,dbswebsite.com,100,95,100,100,87
4138,lifeshouldcostless.com,98,86,100,100,90
4139,allueur.com,83,4,99,100,87
4141,neshanetejarat.ir,85,70,87,100,57
4142,pacopacomama.com,97,99,100,100,72
4144,creators3d.com,98,55,96,100,86
4146,ucuzperdedunyasi.com,46,20,99,100,96
4147,aminoeditor.com,100,100,100,100,100
4150,tiendatercom.com,100,84,100,100,100
4151,stocklogistic.com,100,87,75,100,85
4154,avalfars.ir,97,10,99,100,68
4156,antena3.com,48,94,99,100,-67
4157,majorleagueeating.com,95,61,98,100,82
4159,tracxn.com,100,86,100,100,94
4164,elvocero.com,35,30,86,100,63
4165,velasresorts.com,90,85,72,100,67
4166,liwli.ru,91,82,72,100,78
4168,alexamaster.net,100,41,99,100,89
4172,gitberry.com,100,47,100,100,99
4173,realites.com.tn,45,-68,-196,100,66
4177,freemoviescinema.com,93,75,98,100,91
4179,milf.town,92,16,99,100,81
4180,everyonesocial.app,100,82,100,100,94
4182,miriamveiga.com.br,92,40,1,100,82
4183,taghvim.com,93,91,99,100,100
4184,webkima.com,51,53,98,100,100
4185,trueriders.it,100,43,87,100,80
4186,lenskart.com,62,-82,86,100,65
4187,hortomallas.com,90,100,88,100,90
4190,krumpli.co.uk,100,86,100,100,89
4192,bamboorelay.com,92,95,100,100,-29
4194,dacia.ro,93,100,100,100,100
4199,airtel.in,100,93,100,100,85
4201,kneaders.com,98,-3,100,100,93
4208,desertcarenetwork.com,98,100,87,100,95
4209,coryrylan.com,100,100,100,100,94
4210,fetnet.net,61,100,96,-355,-115
4213,billerickson.net,100,93,100,100,100
4215,dmv-test-pro.com,91,96,61,100,85
4217,main-bet.com,98,-5,98,100,60
4218,internapoli.it,54,0,62,100,49
4221,rtsautoparts.com,100,89,99,100,49
4224,popmech.ru,100,100,100,100,93
4225,barnsley.gov.uk,100,94,100,100,98
4226,dld-conference.com,100,94,97,100,99
4227,newcybertech.org,86,65,59,100,66
4228,realmailorderbride.com,98,92,85,100,93
4230,pony.town,98,100,97,100,99
4232,bringerparcel.com,100,100,100,100,100
4235,spin247.com,98,83,99,100,100
4240,tw.live,93,88,98,100,84
4242,schnauzi.com,89,86,84,100,62
4244,buttertogetherkitchen.com,97,94,88,100,91
4248,harvestfestival.com,70,99,88,100,100
4249,europcar.co.uk,90,99,99,100,96
4250,qrcodescan.in,100,100,99,100,100
4251,whalestreet.xyz,100,100,100,88,98
4252,ales.fr,91,53,98,100,88
4253,freshmeal.co.kr,92,72,94,100,66
4254,khaledalsabt.com,95,54,99,100,93
4257,funblocks.io,83,100,100,100,100
4259,clarity.design,100,100,100,100,91
4261,azantime.app,97,97,88,100,98
4262,mylatinatable.com,98,85,88,100,91
4263,lisasdinnertimedish.com,100,78,88,100,81
4264,theonegenerator.com,100,91,67,100,83
4265,budgetpetcare.com,98,89,98,100,53
4266,react-tutorial.app,100,100,100,100,99
4267,tusacordes.com,89,100,65,100,85
4269,orientalsunday.hk,97,37,84,100,75
4271,highlandscurrent.org,82,16,96,100,67
4278,tuner.ninja,100,100,88,100,100
4279,bookmygarage.com,92,85,100,100,98
4283,leapoffaithcrafting.com,98,78,100,100,94
4287,dnforum.com,88,48,100,100,94
4288,winkelstraat.nl,98,100,100,100,87
4290,fastessay.com,100,100,100,100,90
4291,englishlearner.com,86,69,-55,100,78
4294,crossword365.com,93,70,96,100,69
4295,nau.ch,48,92,100,100,57
4296,thesmartcanine.com,97,96,100,100,91
4300,mibrujula.com,75,87,-20,100,68
4302,bac35.com,-243,59,49,100,-15
4305,milanlive.it,100,83,99,100,93
4311,esu.edu.sa,75,100,72,-790,48
4313,cse.lk,4,-34,82,100,77
4314,senator.de,100,51,100,100,87
4318,khanebosch.com,90,99,99,100,100
4320,lalajo21.com,87,95,76,100,83
4321,gfs.com,97,36,38,100,80
4327,lpn.co.th,95,88,86,100,95
4328,rfi.fr,100,93,100,100,100
4329,via-mobilis.com,98,14,100,100,96
4330,publicvoice.net.in,100,22,99,100,94
4333,websitedownloader.io,97,100,100,99,99
4335,88razzi.com,91,74,63,100,66
4336,thephotoforum.com,39,41,-20,100,60
4339,avalonstar.com,97,100,100,100,98
4342,yourstory.com,84,100,73,100,24
4343,ortograf.pl,98,86,99,100,59
4344,lew.de,78,35,88,100,100
4345,drakemall.com,45,26,99,100,79
4350,utcluj.ro,100,60,99,100,92
4351,pakistanistores.com,100,79,100,100,84
4353,famousbirthdays.com,97,97,-75,100,77
4355,thunderjerseystore.com,95,67,88,100,100
4357,bancounion.com.bo,80,63,100,100,80
4358,freedsound.xyz,97,100,99,100,89
4359,hostchefs.eu,100,31,88,100,78
4360,24tv.ua,96,79,97,100,88
4362,justmarkup.com,100,100,100,100,100
4363,caputos.com,69,-36,94,100,73
4365,wikium.net,100,100,100,75,78
4369,meralco.com.ph,97,-71,97,100,84
4370,vfo.vn,97,48,75,100,80
4375,thelsgroup.com,83,100,100,100,100
4378,realmailorderbrides.net,100,86,100,100,100
4379,myjigyasa.in,87,24,100,100,88
4380,computerbase.de,94,96,100,100,87
4383,bumm.sk,86,73,-21,100,64
4384,padlet.org,100,99,100,100,100
4385,studiestoday.com,94,54,74,100,64
4386,footao.tv,38,99,98,100,94
4387,feqhweb.com,93,48,100,100,90
4388,centraledesscpi.com,95,98,98,100,100
4389,developerhandbook.com,89,65,-71,100,66
4391,procurehere.com,56,100,61,-119,40
4394,freecreatives.com,100,100,100,83,84
4396,mfo.org,100,99,100,100,100
4397,dmvideo.download,97,66,75,100,89
4398,bovada.lv,100,28,97,100,100
4400,whatsonchain.com,100,94,100,100,100
4401,mybestbrands.de,98,99,100,100,84
4402,premier.one,100,88,99,100,91
4403,eltrecetv.com.ar,77,88,72,100,67
4405,brit.co,92,78,99,100,80
4406,aturtleslifeforme.com,98,55,96,100,95
4408,holtorfmed.com,100,100,99,100,85
4411,anonymous-proxies.net,100,79,100,100,100
4413,catalunyadiari.com,45,98,88,100,99
4414,aviaforum.ru,99,100,98,100,83
4415,maybelatergames.co.uk,100,100,100,100,96
4416,niu.com,76,-23,99,100,93
4418,knltb.nl,100,93,100,100,95
4420,wildearth.tv,97,-89,95,100,75
4421,opcionesbinarias.site,100,100,100,100,100
4422,webwave.me,38,14,86,100,85
4423,orami.co.id,98,88,99,100,79
4424,bike-magazin.de,47,-18,88,100,74
4426,lacotto.jp,95,100,64,55,22
4430,4shared.com,97,100,81,75,58
4431,twreporter.org,90,100,100,100,84
4432,piluli.kharkov.ua,100,86,100,100,92
4437,cbsnews.com,63,53,88,100,92
4442,lastprisonerproject.org,40,27,97,100,91
4443,allmandlaw.com,92,-5,97,100,98
4444,pvamu.edu,94,-109,82,100,74
4449,stiridiaspora.ro,81,97,87,100,-9
4453,rollupjs.org,-16,100,100,100,100
4454,manor.ch,87,2,98,100,67
4455,by-pink.com,97,85,100,100,86
4456,frontpagelive.com,15,-286,94,100,55
4457,redtube.com,71,98,99,100,100
4461,komakhaal.com,100,19,96,100,73
4464,thepalettemuse.com,95,85,99,100,98
4466,pmaktif.com,100,100,100,100,87
4467,fonq.nl,86,25,99,100,93
4470,johnrwood.com,52,90,94,100,84
4471,ingame.de,78,83,100,100,99
4473,fupa.net,100,99,100,100,89
4480,midnrreservations.com,100,51,85,100,100
4481,presseportal-schweiz.ch,87,26,100,100,87
4483,bioscience.com.pk,97,66,85,100,79
4486,iamgujarat.com,30,10,59,100,66
4487,mrbilit.com,65,83,100,100,83
4488,rferl.org,95,38,97,100,83
4489,jessops.com,85,33,98,100,17
4490,merkur.de,44,81,88,100,84
4491,freefincal.com,100,81,98,100,96
4494,behtarinideh.com,83,-74,98,100,99
4497,uludagotocekici.com,83,-24,85,100,87
4498,metabunk.org,-37,55,94,100,81
4499,ultrawifipro.com,95,33,86,100,76
4500,sportnews.eu,98,25,87,100,90
4503,brainvire.com,47,20,100,100,79
4505,grossovacanze.com,80,24,100,100,70
4506,turbo.fr,100,97,100,100,86
4507,remate.ph,32,-76,59,100,-15
4508,norfipc.com,93,100,100,100,100
4509,turkishliving.com,49,48,98,100,90
4510,vimoviesandtv.in,100,100,82,93,94
4512,teezily.com,97,6,99,100,65
4527,mozzartbet.co.ke,93,90,99,100,80
4528,trovimap.com,100,71,97,100,100
4529,academyofmartialarts.com,87,100,100,100,100
4530,flaconi.de,48,34,99,100,96
4531,radio7.de,91,100,100,100,79
4532,esubtitle.com,100,33,96,100,93
4533,tab.co.nz,100,100,100,100,93
4535,mtmad.es,84,99,95,100,65
4536,fixly.pl,89,96,100,100,89
4537,movies7.to,85,48,99,100,36
4538,forbes.es,67,95,100,100,93
4539,mamanam.com,100,27,88,100,86
4541,rpginitiative.com,81,15,99,100,88
4542,pricebaba.com,25,100,14,100,73
4543,beautyandthebeets.com,100,85,100,100,88
4544,pharma-gdd.com,100,77,100,100,100
4545,bombbar.ru,-54,35,84,100,14
4546,ua-football.com,42,79,8,100,59
4547,supersports.com,83,97,98,100,61
4550,videoigr.net,33,89,74,100,-67
4551,ijert.org,97,85,100,100,84
4553,revistazunai.com.br,91,-28,59,100,68
4555,chungiyoo.com,92,100,100,100,84
4556,familias.com,98,89,86,100,84
4557,pulsoslp.com.mx,54,78,59,100,-7
4558,o2tvseries.co,100,98,88,100,100
4559,bucknell.edu,98,95,97,100,86
4567,paroshat.com,98,96,99,100,82
4569,athleticgreens.com,83,100,100,100,90
4570,power357radio.com,85,99,75,100,97
4571,born2be.ua,70,84,98,100,79
4573,svobodnaevropa.bg,93,37,97,100,85
4574,buzzbingo.com,92,-23,94,100,80
4576,getreading.co.uk,96,73,75,100,65
4578,visittoledo.org,52,39,99,100,71
4579,dagcoin.org,83,93,99,100,89
4580,sector.sk,74,70,96,100,86
4581,matkaon.com,100,85,100,100,100
4582,slobodnaevropa.org,95,16,94,100,79
4584,influencer-cart.com,97,60,100,100,87
4588,svetla.sk,91,99,97,100,72
4589,husham.com,93,59,85,100,77
4590,americainmuebles.com,-41,43,87,100,77
4591,orionx.com,98,61,100,100,100
4593,baoboard.com,90,-41,100,100,100
4594,pompa.ru,92,-35,94,100,76
4596,aakedekh.in,31,-123,-392,100,-74
4597,phys.org,65,88,63,100,79
4599,robomow.com,98,99,100,100,89
4600,ianlunn.co.uk,100,99,100,100,100
4601,otag.ir,95,100,88,100,100
4602,kompasiana.com,68,90,1,100,63
4606,4v5.net,0,38,79,100,85
4607,click.ir,98,55,100,100,80
4611,tbeeb.net,96,46,48,100,78
4614,beres.id,93,20,97,100,66
4617,precio-dolar.com.ar,99,96,98,100,85
4618,clementsols.com,82,99,100,100,100
4619,sportxx.ch,56,33,98,100,78
4623,o2.pl,100,99,99,100,76
4625,tecdiary.net,97,90,100,100,99
4626,iranianlawyer.org,60,63,100,100,100
4627,sbbcargo.com,93,55,100,100,100
4628,kantlyn.com,97,-113,97,100,100
4630,datisint.com,100,-80,99,100,100
4632,1coinmaster.com,100,80,98,100,84
4633,thequietgrove.com,98,56,99,100,88
4634,urdunotes.com,91,-15,84,100,42
4638,chambre-syndicale-sophrologie.fr,84,100,85,17,62
4639,cosmomusic.ca,31,92,99,100,51
4640,esyoil.com,98,95,88,100,99
4641,purina.co.uk,52,83,76,100,79
4642,the-boneyard.com,85,48,-5,100,67
4643,englishsummary.com,80,100,89,100,99
4651,russianbridess.com,100,84,100,100,87
4652,loi.com.uy,100,76,98,100,93
4653,idmji.org,52,-37,99,100,63
4654,vsijaipur.com,77,35,100,100,100
4655,untwitch.com,94,87,74,100,84
4656,idlc.com,85,-66,86,100,82
4658,techmazza.com,98,99,63,100,92
4660,fsmone.com.my,67,40,95,100,83
4663,biletyplus.ru,52,62,94,100,95
4668,tarkov-market.com,79,100,100,100,93
4669,farsilynda.com,60,96,86,100,37
4670,diarioveterinario.com,76,85,86,100,48
4671,lescent.co.za,83,-9,84,100,86
4672,doramiru.com,100,91,98,100,89
4673,hatefinvest.com,97,18,100,100,99
4675,khateyek.com,87,35,97,100,98
4677,flixable.com,99,100,98,100,94
4683,caregiver.com,84,93,-114,100,70
4686,biographiya.com,100,92,100,100,100
4688,savorthebest.com,98,86,100,100,94
4689,fitternity.com,95,25,95,100,89
4690,mysatina.today,100,79,100,100,96
4695,instanik.com,95,-36,99,100,96
4698,rus-massage.com,72,-8,100,100,78
4699,erikalust.com,85,97,100,100,95
4700,yyc.org,98,-50,85,100,99
4702,lovefromtheoven.com,92,90,100,100,96
4703,reebok.pe,51,55,100,100,66
4704,fabricahost.com.br,100,100,89,85,94
4706,pornomif.pro,97,100,86,100,49
4711,eden-court.co.uk,100,70,100,100,87
4712,pcreview.co.uk,100,49,88,100,84
4714,auxiliadorapredial.com.br,95,90,98,100,78
4716,linux.org,96,50,74,100,79
4717,kink.nl,98,97,100,100,100
4718,patchplants.com,62,74,98,100,68
4720,runrun.es,-15,38,71,100,60
4722,duan24h.net,-223,-65,54,100,34
4726,patrickwatertor.com,100,96,100,100,100
4730,emojio.ru,100,100,89,99,76
4732,katykicker.com,98,73,100,100,95
4738,nascar.com,77,10,94,100,62
4739,dsmartgo.com.tr,74,58,86,100,92
4740,easycrypto.ai,100,47,100,100,99
4741,armed.ru,67,34,97,100,75
4743,proko.com,88,50,97,100,87
4748,onehash.com,87,43,100,100,-20
4750,kinoo.az,26,94,85,100,90
4752,magicalvegas.com,100,79,97,100,61
4754,eobuv.cz,71,92,99,100,68
4756,govregs.com,100,99,100,100,100
4757,dankojones.com,100,100,100,100,100
4761,monamie.kz,38,2,99,100,76
4765,universalstandard.com,98,90,100,100,100
4768,trovo.live,87,94,88,100,83
4769,topocentras.lt,-86,51,98,100,56
4774,tygia.com,-548,91,98,100,95
4775,infoconcert.com,79,25,4,100,39
4777,rtlmost.hu,100,80,100,100,95
4779,yoncu.com,82,81,85,100,81
4781,alexia.fr,100,81,98,100,91
4782,fadada.com,97,78,100,100,97
4783,codemao.cn,100,34,41,100,85
4784,powertofly.com,84,57,98,100,49
4785,talarkadeh.com,83,69,100,100,77
4786,visalist.io,90,77,100,100,100
4787,todayupdate.in,92,98,73,100,90
4788,czarymary.pl,85,47,99,100,81
4789,sellsa.co.za,43,-17,97,100,66
4790,hindimehelp.com,87,89,50,100,84
4791,freeads.world,47,34,86,100,64
4792,alwaystheholidays.com,98,88,100,100,91
4793,homestead-acres.com,97,38,100,100,93
4796,seratnews.com,51,49,99,100,35
4803,mbellucci.com.br,80,99,99,100,100
4805,warframe.market,98,77,99,100,93
4808,dxsale.app,100,100,100,100,91
4809,asialuxe.uz,48,64,99,100,80
4811,plus.pl,88,24,98,100,100
4814,ipage.com,92,-29,98,100,92
4816,becorrect.com,100,86,99,100,95
4817,poolticket.org,95,42,99,100,82
4819,moda.com.pe,98,57,99,100,73
4820,meteocity.com,73,96,100,100,99
4821,faktyoswiecim.pl,50,32,59,100,42
4822,flyhomes.com,68,53,99,100,67
4825,wd40.lat,98,48,100,100,100
4827,tugbavenn.com,90,100,83,-490,52
4830,aimseducation.edu,98,100,100,100,90
4834,genealogieonline.nl,93,51,99,100,98
4836,tube8.com,75,90,98,100,84
4837,tvcairport.com,74,13,100,100,87
4839,lapsi.al,40,15,41,100,13
4840,dmarket.com,88,57,95,100,75
4841,novafm.com.au,83,100,87,100,73
4843,haberinternette.com,91,78,73,100,71
4844,miramistin.ru,92,81,99,100,87
4845,motoroctane.com,83,95,75,100,89
4846,lilicloth.com,96,92,87,100,71
4848,lamassu.is,93,82,99,100,91
4849,superbuy.com.tw,98,73,99,100,62
4851,itsenf.com,93,29,88,100,21
4854,hentaitk.net,81,70,43,100,71
4856,mojosavings.com,67,-50,61,100,76
4862,forocoin.net,88,47,100,100,89
4863,irbsportconsulting.com,88,100,100,100,96
4864,leicestermercury.co.uk,90,73,63,100,79
4865,andrewlock.net,100,85,99,100,93
4866,hair.com,62,99,99,100,70
4867,aklectures.com,100,100,100,100,86
4870,roojai.com,87,84,100,100,100
4872,viettel.vn,74,-267,99,100,68
4874,fashionchick.nl,84,96,87,100,80
4876,kiwi-verlag.de,56,46,100,100,98
4878,ytranking.net,88,83,62,100,64
4883,ladbible.com,81,100,99,100,65
4885,trendri.com,91,49,75,100,83
4886,itsmycareer.com,100,89,99,100,94
4887,rluk.ac.uk,85,-146,95,100,67
4889,kr-asia.com,30,100,100,100,84
4890,wessum.de,95,65,100,100,100
4891,ustraa.com,82,94,98,100,82
4893,kir2kos.net,88,58,100,100,100
4894,dailyreckoning.com.au,100,93,96,100,81
4895,mybeautybunny.com,83,84,99,100,89
4896,thegingeredwhisk.com,97,81,100,100,100
4897,legitmailorderbride.com,97,76,99,100,84
4898,asian-singles.org,100,90,100,100,87
4901,pinkzorro.ru,39,69,74,100,97
4907,wagstermagic.com,80,99,100,100,100
4910,badtaste.it,81,29,72,100,65
4911,magiclife.com,100,97,100,100,100
4912,curnonwatch.com,100,99,100,100,89
4914,farvater.travel,71,68,94,100,99
4915,hurify.co,99,45,99,100,84
4916,froiden.com,100,61,100,100,96
4919,manomode.com,88,-66,99,100,99
4920,mafiaenshevn.com,100,100,100,100,100
4922,torpedo7.co.nz,23,28,85,100,48
4924,think201.com,98,11,100,100,91
4930,naturescanner.nl,100,98,100,100,87
4933,fnp.de,75,88,100,100,100
4934,melovy.ir,100,88,100,100,100
4936,etudes-litteraires.com,100,100,97,100,87
4937,koalaonmattress.com,100,93,100,100,76
4938,leonidasesteban.com,-25,100,100,100,94
4940,avv.de,77,56,88,100,47
4942,kbvision.vn,79,-75,96,100,91
4943,flumserberg.ch,90,69,100,100,100
4944,shahrekhabar.com,96,70,99,100,100
4945,fittoservegroup.com,100,100,89,95,100
4946,mygreatrecipes.com,100,25,99,100,79
4948,morsedecoder.com,98,99,97,100,100
4949,visitworldheritage.com,98,99,100,100,100
4950,tuns.my,100,51,98,100,100
4953,muchata.com,96,73,60,100,68
4958,dlapiper.com,97,59,96,100,97
4959,uxcam.com,90,100,89,39,50
4963,grube.de,50,13,86,100,55
4965,riksjatravel.nl,93,88,100,100,100
4966,intrade.com,83,99,100,100,100
4967,pokerchipforum.com,35,48,98,100,39
4969,mainlinemenswear.co.uk,33,76,99,100,61
4970,feedingtrends.com,94,99,98,100,61
4971,buckget.com,98,75,87,100,100
4972,stylerunner.com,94,99,98,100,53
4975,re-words.net,100,97,100,100,99
4976,violanews.com,90,32,82,100,76
4978,unicyclist.com,100,32,100,100,100
4979,elpais.com.uy,30,100,14,84,-31
4980,glengoyne.com,100,67,100,100,99
4986,lesmobiles.com,100,75,100,100,80
4989,kaodim.com,93,20,97,100,66
4990,mediaweaver.jp,100,99,58,100,97
4992,bernex.ch,80,63,100,100,84
4993,abchomeopathy.com,100,100,99,100,100
4994,utubemusic.ir,100,81,100,100,98
4998,weplay.tv,70,85,99,100,77
4999,cardekho.com,96,-68,52,100,77
5003,nostv.pt,100,100,38,100,100
5004,hdistore.com,98,51,97,100,88
5006,defendernetwork.com,83,98,100,100,91
5008,tuinmeubelland.nl,92,-13,88,100,61
5009,brazzersplus.com,100,100,97,100,99
5012,rebrandly.com,95,48,99,100,71
5014,readme.me,70,94,74,100,66
5015,haqqin.az,100,97,88,100,87
5018,hotter.com,92,49,63,100,65
5020,bigshyft.com,100,98,100,100,100
5021,lebonheur.org,97,92,100,100,80
5022,royall.ir,100,-43,86,100,87
5024,waterfront.com,95,99,100,100,100
5025,ara.ad,62,36,99,100,24
5026,dominicanewsonline.com,92,-1,97,100,94
5029,dresslily.com,91,65,97,100,68
5030,domotekhnika.ru,72,91,99,100,90
5031,techpout.com,95,87,88,100,86
5032,listafirme.ro,100,78,100,100,92
5034,furche.at,-509,100,100,100,73
5036,twitter.com,100,100,100,100,100
5037,amp.dev,100,100,100,100,100
5038,backroadramblers.com,97,81,76,100,79
5041,vlink.asia,89,-139,94,100,65
5043,ketto.org,95,80,96,100,79
5046,ktronix.com,-47,-7,98,100,87
5047,tagesstimme.com,100,100,100,100,98
5051,proman-emploi.fr,92,96,100,100,87
5052,tameteo.com,67,57,98,100,93
5053,dating-network.com,98,91,100,100,87
5054,mathigon.org,100,100,100,100,80
5055,names4brands.com,97,100,-1283,99,100
5056,businesstech.co.za,68,45,-8,100,65
5061,city-cost.com,100,86,100,100,94
5062,ecoporno.ru,97,78,88,100,40
5063,sarkareeresult.com,83,21,100,100,100
5065,mobygeek.com,86,97,95,100,64
5068,118tr.net,87,-15,98,100,99
5069,doogal.co.uk,100,87,98,100,79
5070,efelerhaber.com,72,37,97,100,-32
5071,kodeposku.com,91,92,84,100,90
5074,mojaobcina.si,100,54,82,100,87
5077,placedeslibraires.fr,44,100,88,89,95
5078,marchedufilm.com,97,14,96,100,85
5079,motoredbikes.com,93,47,76,100,87
5081,easycheesyvegetarian.com,90,90,100,100,88
5084,vipnation.com,100,39,38,100,100
5087,haskarmedikal.com,88,100,99,100,100
5091,chromjuwelen.com,97,99,98,100,100
5095,0629.com.ua,39,41,98,100,39
5097,milligram.io,100,100,100,100,93
5099,tikkaa.ir,97,53,88,100,2
5100,casinoz.club,50,21,96,100,66
5103,gigpayafrica.com,98,44,87,100,82
5106,cloudninecare.com,69,36,96,100,62
5110,pmc.com,97,70,99,100,76
5117,robinson.com,100,100,100,100,100
5121,splithistory.com,77,76,32,100,46
5123,science-et-vie.com,97,34,96,100,70
5125,fuchsia.dev,100,45,100,100,100
5128,prismreports.org,83,98,100,100,96
5129,deco.fr,95,94,100,100,97
5131,p-arasteh.org,66,9,85,100,85
